8.421398173769413867e-03,8.472460238022734569e-02,3.302753899260997272e-01,8.001714109536478547e-01,1.447094271742096261e+00,2.158581704010395619e+00,2.827715652267105195e+00,3.385857759311382775e+00,3.789321994478937139e+00,3.992779708533832128e+00,3.942738774741709751e+00
6.368822136738751249e-02,4.907684765851140773e-01,1.722748881891477124e+00,3.948992043470128444e+00,6.907189153081589872e+00,1.008370207699674026e+01,1.302092329136774573e+01,1.543863201321601686e+01,1.715855600980257023e+01,1.798352568828334697e+01,1.767512233301392399e+01
1.936908308707475657e-01,1.339520269856509627e+00,4.449979834303790405e+00,9.873466537929896703e+00,1.691566022105154588e+01,2.436170526193675911e+01,3.117625814105405269e+01,3.674373084107391207e+01,4.066649754732985400e+01,4.248161935307337700e+01,4.162355285410097849e+01
3.740434426068884877e-01,2.446126035546607014e+00,7.870440594927357481e+00,1.711833477624313460e+01,2.895430192736631625e+01,4.135753377928934071e+01,5.265312679508224392e+01,6.185754206388992316e+01,6.831739331386083336e+01,7.124387993771327388e+01,6.967444300640326560e+01
5.503003007096128885e-01,3.486756898491676804e+00,1.100633445484251283e+01,2.365136034313568913e+01,3.970037577950139962e+01,5.644653651341155864e+01,7.168020923536467137e+01,8.410289938657655284e+01,9.282231598713086385e+01,9.673720240882903454e+01,9.451428584958431145e+01
6.814737823325732746e-01,4.239167697184427652e+00,1.322983214962359355e+01,2.822620921082223688e+01,4.717372012767048517e+01,6.691267980665678294e+01,8.488215083468847411e+01,9.956654441248620913e+01,1.098921193602212156e+02,1.145180847015951713e+02,1.118364654219592893e+02
7.546384840755679946e-01,4.642963591321394468e+00,1.438976119871199799e+01,3.056592883297910035e+01,5.094783583631179624e+01,7.216212311553653080e+01,9.148592568707033479e+01,1.072989956233874977e+02,1.184305616714678990e+02,1.234094995823248126e+02,1.204830556375396355e+02
7.735751861822199871e-01,4.724204631540501076e+00,1.456951756560188294e+01,3.084377902173887165e+01,5.129263567234891497e+01,7.253753214692339668e+01,9.186680135872265396e+01,1.076708009997172155e+02,1.187804460468177012e+02,1.237189513301456287e+02,1.207281234495640660e+02
7.448074704169533877e-01,4.518187537338587134e+00,1.386772879037154915e+01,2.925165225367941346e+01,4.850430929807053815e+01,6.843086851567407791e+01,8.649322001526694237e+01,1.012050921958592085e+02,1.114975559854054836e+02,1.160097387691872086e+02,1.131111242546403872e+02
6.729294541477360836e-01,4.050250657354971473e+00,1.235864991134858215e+01,2.594548618714492960e+01,4.284928149949300291e+01,6.023897751137601375e+01,7.590126968674682928e+01,8.857234407287781153e+01,9.736391182164884128e+01,1.011301085877161228e+02,9.847926720334351103e+01
5.642530117748825180e-01,3.362728505818858959e+00,1.018374157303638405e+01,2.124835155637455131e+01,3.490652943782855289e+01,4.884284103755645390e+01,6.128600216621904195e+01,7.126007864266728120e+01,7.810188445073850971e+01,8.093792496505579948e+01,7.868559794766592574e+01
