1.417163487445461875e-02,1.146449693019999105e-01,5.926452246673472590e-01,2.003537681469027554e+00,4.995298195825888854e+00,1.092415669891477314e+01,1.863889393895230739e+01,3.092271209425071987e+01,4.289481261556210967e+01,5.193008590366603983e+01,5.600491837722285027e+01
1.053271467414611806e-01,6.287503259398211641e-01,2.097657073956120666e+00,5.202459708436495411e+00,1.131890977163612355e+01,1.936795420558019032e+01,3.227501491553567803e+01,4.537611851043443778e+01,6.009769096645960218e+01,7.214121429936123775e+01,7.724326637020317321e+01
5.908920430386086498e-01,1.998700518237129575e+00,5.399400222597985355e+00,1.168114091398512855e+01,1.996726083349182090e+01,3.325491810105642543e+01,4.694932136491254937e+01,6.334857222294490953e+01,7.815295577319666620e+01,8.809576811958703502e+01,9.373313131162113621e+01
1.889114638016237135e+00,5.180962290511036628e+00,1.128040969605131139e+01,2.049742113662416187e+01,3.405270544913355479e+01,4.806292367915559538e+01,6.531849645844897623e+01,8.160655063085803818e+01,9.507840687190244466e+01,1.058912658787836989e+02,1.080109106159798813e+02
4.924281495062536429e+00,1.079973725861557732e+01,1.982567397546042898e+01,3.306898328731460168e+01,4.760804520787328187e+01,6.656821554525483009e+01,8.350733900189065650e+01,9.885537789857292523e+01,1.129711993198689868e+02,1.204329556473063576e+02,1.196647527523235937e+02
1.013303262039591601e+01,1.893546151560859414e+01,3.172438107500047977e+01,4.609737442608950886e+01,6.467381239761630241e+01,8.148359435002022622e+01,1.004840750158546712e+02,1.161708328322566075e+02,1.268519272302984717e+02,1.324261900146069877e+02,1.306609680633749804e+02
1.759073229943092898e+01,2.963556055958720137e+01,4.376952368383582126e+01,6.161897777856983538e+01,7.790633975375375542e+01,9.713116155589338518e+01,1.130927361320302680e+02,1.270145270178650634e+02,1.378337522708813196e+02,1.417473368806961389e+02,1.370061679180499254e+02
2.404446414556491973e+01,3.997541681171949079e+01,5.651807367050932385e+01,7.243432798862092170e+01,9.091170958094242849e+01,1.063320278841661946e+02,1.213189408263535967e+02,1.334198616121442456e+02,1.406464700506697625e+02,1.429869888710824455e+02,1.375603932290571549e+02
2.769896215621155733e+01,4.558324474130663617e+01,6.391255762895853110e+01,8.054347687591948102e+01,9.463911890946792482e+01,1.100054675506798532e+02,1.218981229711978358e+02,1.308987187060507154e+02,1.371957401729070796e+02,1.375001725322818800e+02,1.294067071328102259e+02
2.779617868933868863e+01,4.536133612984542651e+01,6.315601371880142523e+01,7.909433209877855120e+01,9.237361239389250045e+01,1.029679041133389035e+02,1.131904714222903152e+02,1.202920920312296431e+02,1.235725098226657650e+02,1.227744395857959461e+02,1.131148904036944884e+02
2.457942086040798557e+01,3.981928675018335184e+01,5.509336472161317033e+01,6.860911132329337647e+01,7.970667575611946631e+01,8.839948720508775182e+01,9.482439867974551362e+01,1.000835401006662835e+02,1.023298565667018920e+02,9.985370676405332802e+01,9.059960965396547294e+01
